Time (h),Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
30.6,55,100,37,0,45.60304334017174,136.9669942680503,0.0001,0,0.9,-0,0.003089127966975118,12.94421670343726,0.6630243582094838,61119.07474228492,66418.97205774077,6.495454084613767,297.9503626488801,63.42743022834976,0.8999129032839445,0,NaN,35,NaN,1.037371620929133,0.1927427543535345,NaN,NaN,0.6136623341413042,0,NaN,0,0,0,0,2
30.8,55,100,37,0,47.95881917961894,132.7659325423733,0.0001,0,0.9,-0,0.003032188678461152,12.93275117454673,0.6880942957824772,61130.52019413687,66439.08526305156,6.474592328298328,297.9453950759857,62.01598452698605,0.904424669105805,0,NaN,35,NaN,1.043241731960896,0.192673183901434,NaN,NaN,0.6167755264590902,0,NaN,0,0,0,0,2
31,55,100,37,0,58.63401140696582,39.829779762712,143.2491214869268,0,0.9,-0,0.003019487466784121,12.92574743015642,0.7135279088069331,61144.0153921829,66461.24774109141,6.45959370395538,298.5087944928008,222.1395322813311,0.9089045318567993,0,NaN,35,NaN,1.043936612528612,0.1926572766244055,NaN,NaN,0.6198670702109684,0,NaN,0,0,0,0,2
31.2,55,100,37,0,75.29896769244922,232.1921507100807,14.32491214869268,0,0.9,-0,0.003032300164879045,12.92661794729056,0.7388839872191484,61160.77297660127,66486.69121102816,6.456685699834798,298.4072409985238,193.2678184704541,0.9133846265500206,0,NaN,35,NaN,1.037327312837611,0.1927170116037748,NaN,NaN,0.6229591378964516,0,NaN,0,0,0,0,2
31.4,55,100,37,0,93.10623041414796,212.010493038443,1.432491214869269,0,0.9,-0,0.003019035587158112,12.9243628466152,0.7643801215467982,61181.12329242298,66515.73271719723,6.461205946366806,298.2904813307053,160.0605070981908,0.9178640699928244,0,NaN,35,NaN,1.038515745627518,0.1926959934854624,NaN,NaN,0.6260511199655,0,NaN,0,0,0,0,2
31.6,55,100,37,0,109.1197198456148,187.7615962927671,0.1432491214869269,0,0.9,-0,0.003047420514256341,12.88893341836489,0.7896404429299045,61204.70349215021,66548.04335355986,6.47172045074241,298.2134515611217,138.1432325405689,0.9223663666738933,0,NaN,35,NaN,1.055841799912653,0.1925077959235438,NaN,NaN,0.629159243406468,0,NaN,0,0,0,0,2
31.8,55,100,37,0,120.9315167632012,172.9550731965162,0.01432491214869269,0,0.9,-0,0.003065966660856438,12.86715868963155,0.8147893944264103,61230.66367412924,66582.7634031059,6.485559874366712,298.1582225873807,122.4214490471104,0.9268995091614175,0,NaN,35,NaN,1.063171379403867,0.1924230566614241,NaN,NaN,0.6322890324676357,0,NaN,0,0,0,0,2
32,55,100,37,0,127.2158201210307,162.4832340698087,0.001432491214869269,0,0.9,-0,0.003027328192779422,12.88098638437248,0.8405349243462326,61257.89339016746,66618.70761707299,6.502386283713636,298.1128629902719,109.5026005023879,0.9313932490952891,0,NaN,35,NaN,1.060955758542746,0.1924372821556334,NaN,NaN,0.6353919850288348,0,NaN,0,0,0,0,2
32.2,55,100,43,0,126.7704021685161,153.1817373971016,0.0001432491214869269,0,0.9,-0,0.00358685392845913,12.64347631745088,0.8592813841609004,61286.24078089927,66656.16936146613,6.515766371725247,298.0972036963544,105.0404090312199,0.9362228815514096,0,NaN,35,NaN,1.121322484245563,0.1918020718545055,NaN,NaN,0.6387272817774893,0,NaN,0,0,0,0,2
32.4,55,100,43,0,120.9938112996493,152.3518401090924,0.0001,0,0.9,-0,0.003586790257476801,12.6187402648329,0.8778456809859814,61313.43484679919,66692.48613305863,6.523981615950935,298.0818225726769,100.6551194958266,0.941259200990611,0,NaN,35,NaN,1.129793426504805,0.1917044274923615,NaN,NaN,0.6422057654058548,0,NaN,0,0,0,0,2
32.6,55,100,43,0,111.9370351998523,150.8079357580219,0.0001,0,0.9,-0,0.003575832550746665,12.58447827633416,0.8966530179750485,61338.82057535294,66726.99335065087,6.526686740553517,298.061159270983,94.76089048521634,0.9462961249327569,0,NaN,35,NaN,1.138919450705649,0.1915999725605048,NaN,NaN,0.6456851270467482,0,NaN,0,0,0,0,2
32.8,55,100,43,0,101.7997549512713,146.8628015765721,0.0001,0,0.9,-0,0.003435256798147551,12.5842038662479,0.9174391765924158,61362.18181020808,66759.41285771424,6.520385998662852,298.0470961730122,90.74748018788102,0.9512464283505836,0,NaN,35,NaN,1.142448271070726,0.1915537719269971,NaN,NaN,0.6491051025267984,0,NaN,0,0,0,0,2
33,55,100,43,0,94.19467831826009,144.4594802012148,0.0001,0,0.9,-0,0.00338192623859753,12.55539203078915,0.9390985028624311,61384.02423104141,66790.3348270408,6.511531442951181,298.032946305056,86.70753638142125,0.9561418701085977,0,NaN,35,NaN,1.142647866342819,0.1915422328892347,NaN,NaN,0.6524876138006184,0,NaN,0,0,0,0,2
33.2,55,100,43,0,90.11098170647175,141.4493554790901,0.0001,0,0.9,-0,0.003287669553879384,12.53611462019956,0.9623667955274315,61405.05140189703,66820.42172823676,6.502776278990236,298.024111441959,84.18401271055258,0.9609849937406759,0,NaN,35,NaN,1.150898640390209,0.1914472276938943,NaN,NaN,0.6558344041118576,0,NaN,0,0,0,0,2
33.4,55,100,43,0,89.52085246989185,139.7429381598853,0.0001,0,0.9,-0,0.00325583180121629,12.52181111577278,0.9862537046520874,61425.96262368774,66850.39545429997,6.492418681294903,298.0065579729815,79.16810855643912,0.9657867372815023,0,NaN,35,NaN,1.149966612992891,0.1914476201314104,NaN,NaN,0.6591530197815749,0,NaN,0,0,0,0,2
33.6,55,100,43,0,93.07933634769634,134.65743190932,0.0001,0,0.9,-0,0.003250235363231774,12.50249095084855,1.010309632376156,61447.58914087991,66881.08999306272,6.487925915777068,297.9873442113869,73.67547233656599,0.9705755710707094,0,NaN,35,NaN,1.153126608367354,0.1914055625110822,NaN,NaN,0.6624631303958015,0,NaN,0,0,0,0,2
33.8,55,100,43,0,98.41056199514253,128.4062591633243,0.0001,0,0.9,-0,0.003244309968089632,12.47947340086902,1.034606803816965,61470.28346659677,66912.86046768479,6.489543147165347,297.9827056125035,72.34885695779799,0.9753577264641162,0,NaN,35,NaN,1.162040856576517,0.191303781371269,NaN,NaN,0.6657690406755025,0,NaN,0,0,0,0,2
34,55,100,43,0,103.0936217603932,126.475453687522,0.0001,0,0.9,-0,0.003161843801979195,12.4670299371676,1.060115854697735,61493.91319211628,66945.56024515207,6.488353836606695,297.9812711399219,71.93840908676844,0.9801039766529488,0,NaN,35,NaN,1.171086958699414,0.1912006878820367,NaN,NaN,0.669050540624782,0,NaN,0,0,0,0,2
34.2,55,100,43,0,108.28116319679,125.366810607398,0.0001,0,0.9,-0,0.003085011276915767,12.47592902931687,1.086756020163898,61518.57807362242,66979.26659437684,6.493070363401396,297.9837445886805,72.64643644435516,0.9847894623570445,0,NaN,35,NaN,1.165684971008497,0.1912477285452354,NaN,NaN,0.6722904304237609,0,NaN,0,0,0,0,2
34.4,55,100,43,0,111.5537418345575,125.5285767205176,0.0001,0,0.9,-0,0.003167582466645317,12.42530211676419,1.11231384569765,61543.89753147859,67013.69037013674,6.498935280868054,297.9660845551127,67.58871952472148,0.9895006355601839,0,NaN,35,NaN,1.176609429556057,0.1911251991836108,NaN,NaN,0.6755484849025644,0,NaN,0,0,0,0,2
34.6,55,100,43,0,112.4954854437881,118.8077363494619,0.0001,0,0.9,-0,0.003185071074715037,12.39370939409886,1.137926045883611,61569.40707551159,67048.32708121079,6.507946388179135,297.9567309901141,64.90861105590707,0.994253277167108,0,NaN,35,NaN,1.182769690320305,0.1910520511758342,NaN,NaN,0.6788356262006745,0,NaN,0,0,0,0,2
34.8,55,100,43,0,109.8261414760472,114.4413774934267,0.0001,0,0.9,-0,0.003082306046382858,12.39160908704502,1.164971673876837,61594.38159310925,67082.41167981255,6.519483274442743,297.9583272343032,65.3661933393398,0.9989693728003656,0,NaN,35,NaN,1.181259024349239,0.1910586388203305,NaN,NaN,0.6820978967638035,0,NaN,0,0,0,0,2
35,55,100,43,0,102.5438262554007,113.439645605434,0.0001,0,0.9,-0,0.003021679632097015,12.3788305769943,1.192890607499642,61617.89727558392,67115.01029737621,6.52745192213562,297.9579419024976,65.25566724381176,1.003622369519022,0,NaN,35,NaN,1.181144370858528,0.1910508497640339,NaN,NaN,0.6853169163680106,0,NaN,0,0,0,0,2
35.2,55,100,43,0,92.09383827276379,111.7320055874711,0.0001,0,0.9,-0,0.002953533225390857,12.36301691832056,1.222058681515161,61639.3209277244,67145.49953987957,6.530321227677966,297.958270164287,65.34984583658479,1.008214334459343,0,NaN,35,NaN,1.180312342533637,0.1910506273869872,NaN,NaN,0.6884940993975766,0,NaN,0,0,0,0,2
35.4,55,100,43,0,80.50143555201566,110.2709672370088,0.0001,0,0.9,-0,0.002925533831903285,12.33659575526938,1.251788506510509,61658.42561907241,67173.66111697951,6.526194889581972,297.9490161348231,62.6934869504905,1.012765377314061,0,NaN,35,NaN,1.180246022089011,0.1910425326494536,NaN,NaN,0.6916433470300822,0,NaN,0,0,0,0,2
35.6,55,100,43,0,70.56619588591727,33.08129017110264,123.326014558919,0,0.9,-0,0.002898429560731815,12.30161624803535,1.282000571896375,61675.46763481761,67199.76548515973,6.518430776030663,298.4453222470042,205.2099574246954,1.017299326997089,0,NaN,35,NaN,1.183679307013298,0.1909981341060346,NaN,NaN,0.6947811413317159,0,NaN,0,0,0,0,2
35.8,55,100,43,0,63.72614748419308,202.4644091504324,12.3326014558919,0,0.9,-0,0.002874425429901025,12.26561935664046,1.312514506539932,61691.08396818866,67224.45242940664,6.505212875845463,298.3211415050147,169.5387381947326,1.021828845640466,0,NaN,35,NaN,1.189962214708104,0.1909241525655467,NaN,NaN,0.6979162427366502,0,NaN,0,0,0,0,2
36,55,100,43,0,62.17950669525113,172.5993415853712,1.233260145589191,0,0.9,-0,0.002805634009026993,12.26071515958191,1.344108687141208,61706.42371349883,67248.83801508571,6.489865934116357,298.2206026545286,140.6492226113022,1.026321411058964,0,736.539830832219,35,1766.28371584679,1.188124032454234,0.1909345744308096,1.222058681515161,12.65502670566192,0.7010261360069502,0,35.60118307728836,0,0,0,0,2
36.2,55,100,47,0,66.76117373698727,150.8876001706244,0.1233260145589191,0,0.9,-0,0.003025391816762624,12.12989012381519,1.372956679802682,61723.50519826435,67275.16829032025,6.476988906275556,298.1443712269065,118.7369320078794,1.030964361154288,0,NaN,35,NaN,1.222434892173824,0.190569197477543,NaN,NaN,0.7042405164332715,0,NaN,0,0,0,0,2
36.4,55,100,47,0,76.47873766454941,133.6143985644567,0.01233260145589191,0,0.9,-0,0.002988743129885954,12.12154907380823,1.402293986050226,61742.54833216345,67303.47261139462,6.471083926780386,298.0895820402387,102.9822413917766,1.035695109610298,0,NaN,35,NaN,1.227516307131195,0.1905072781320331,NaN,NaN,0.7075160847621074,0,NaN,0,0,0,0,2
36.6,55,100,47,0,88.54332879604866,120.6977858802273,0.001233260145589191,0,0.9,-0,0.002994175018070808,12.10279256250359,1.431868034345755,61764.01460145805,67334.23796608724,6.469049877961642,298.0646608042894,95.81320464575219,1.040437606499471,0,NaN,35,NaN,1.23224030598163,0.190449049337548,NaN,NaN,0.7108001969251437,0,NaN,0,0,0,0,2
36.8,55,100,47,0,101.4311533571327,115.8702048866748,0.0001233260145589191,0,0.9,-0,0.003031501899964669,12.08465855307073,1.460763980993998,61788.06339724272,67367.61711539728,6.469362308239731,298.0431247984716,89.61523054490985,1.045207898076286,0,NaN,35,NaN,1.237633956827262,0.1903838046225297,NaN,NaN,0.7141039699324012,0,NaN,0,0,0,0,2
37,55,100,47,0,114.1986963337083,111.0519723100117,0.0001,0,0.9,-0,0.003030671190599175,12.08123610112247,1.489651652100856,61814.66839430944,67403.57742970082,6.477237115127195,298.0315228733566,86.27461438805773,1.049998138597616,0,NaN,35,NaN,1.234625557826198,0.1904058586668689,NaN,NaN,0.7174219763347609,0,NaN,0,0,0,0,2
37.2,55,100,47,0,123.7990206931294,108.8280081316634,0.0001,0,0.9,-0,0.003042017658550852,12.05162334226774,1.518488018729587,61843.1936433408,67441.50371034558,6.492219178734712,298.0252933898472,84.47998080462881,1.054814844502064,0,NaN,35,NaN,1.242619237842169,0.1903134999704351,NaN,NaN,0.7207587359641096,0,NaN,0,0,0,0,2
37.4,55,100,47,0,127.4074074126519,107.9479585101552,0.0001,0,0.9,-0,0.003078106706285551,12.0142819192591,1.547042755857729,61872.43951248114,67480.21502386674,6.505651475976879,298.0211573198156,83.28778619998408,1.059682388774916,0,NaN,35,NaN,1.245268954696326,0.1902765927541482,NaN,NaN,0.7241311434150008,0,NaN,0,0,0,0,2
37.6,55,100,47,0,125.6707016904902,107.516237594837,0.0001,0,0.9,-0,0.003030970981099912,11.97839493514899,1.576335526856857,61901.3368571219,67518.55610310186,6.518334636085416,298.0154989588544,81.65589992285412,1.064548193359323,0,NaN,35,NaN,1.26595365724856,0.1900521546339825,NaN,NaN,0.7275027773352049,0,NaN,0,0,0,0,2
37.8,55,100,47,0,118.8582298423428,106.3885230815621,0.0001,0,0.9,-0,0.003081035150582749,11.92550742777851,1.605100307042629,61928.87013768777,67555.57251127613,6.526921574605202,298.0147006784236,81.42555321573376,1.069430273222278,0,NaN,35,NaN,1.277530361021703,0.1899223566119217,NaN,NaN,0.7308861227495494,0,NaN,0,0,0,0,2
38,55,100,47,0,108.6220209542643,106.7367649971713,0.0001,0,0.9,-0,0.002996386769004827,11.91097840006024,1.635082847486509,61954.35435941728,67590.48254463209,6.531703216517874,298.0113633633742,80.46205562343991,1.074273331008596,0,NaN,35,NaN,1.284968638009101,0.1898356715764754,NaN,NaN,0.7342428549185325,0,NaN,0,0,0,0,2
38.2,55,100,47,0,96.47252876490445,106.142653849242,0.0001,0,0.9,-0,0.003032105103854676,11.84644463647614,1.664830603157833,61977.40714803286,67623.0119531489,6.532221086775895,298.0104348544182,80.19386849123292,1.079108435925838,0,NaN,35,NaN,1.300271837671738,0.189667139877512,NaN,NaN,0.7375945018075637,0,NaN,0,0,0,0,2
38.40000000000001,55,100,47,0,84.1176966942208,106.2734742488218,0.0001,0,0.9,-0,0.002965544950118708,11.82928498188704,1.695538196458633,61997.98769592973,67653.01921550973,6.530116179091908,298.0065241931205,79.06383337234604,1.083905082138852,0,NaN,35,NaN,1.306129786010968,0.1895969681939637,NaN,NaN,0.7409199110230262,0,NaN,0,0,0,0,2
38.6,55,100,47,0,72.59978633948674,105.3225669589834,0.0001,0,0.9,-0,0.003010619492370454,11.74027501995304,1.725795671883853,62016.26319696339,67680.79782416766,6.520979174019651,298.0085953963065,79.662564420134,1.088723694360974,0,NaN,35,NaN,1.330319444459194,0.1893358582339835,NaN,NaN,0.7442609715917282,0,NaN,0,0,0,0,2
38.8,55,100,47,0,64.75135040367468,106.3111192599075,0.0001,0,0.9,-0,0.003000763667422074,11.70409413640463,1.75636428291207,62032.96705097345,67706.99274451291,6.506059979561714,298.0088701390896,79.74201068284954,1.093551085427209,0,NaN,35,NaN,1.344065356547287,0.1891834251193996,NaN,NaN,0.7476085441156358,0,NaN,0,0,0,0,2
39,55,100,47,0,62.86705512057988,106.7126988576641,0.0001,0,0.9,-0,0.002914165351335064,11.71745268464706,1.788327960387211,62049.29303115321,67732.76956402448,6.490293328070921,298.0052693584321,78.70037380409377,1.098317325188208,0,NaN,35,NaN,1.334115440975135,0.1892779578741232,NaN,NaN,0.7509141284566085,0,NaN,0,0,0,0,2
39.2,55,100,47,0,67.27369708683591,105.8009991758306,0.0001,0,0.9,-0,0.002906614830088593,11.68073834234693,1.820647332247247,62066.49931352061,67759.45716231933,6.481510885027875,298.0056862786233,78.82101858121703,1.103062078784946,0,NaN,35,NaN,1.344482617160692,0.1891608859268229,NaN,NaN,0.7542052232885466,0,NaN,0,0,0,0,2
39.40000000000001,55,100,47,0,75.16769620409653,106.1694434379061,0.0001,0,0.9,-0,0.002984534595190525,11.62925492599002,1.851991515486176,62085.28357601345,67787.789638879,6.47805308407195,298.0000286119629,77.18320221526479,1.107860309118875,0,NaN,35,NaN,1.36027624124106,0.1889871432760331,NaN,NaN,0.7575338292486173,0,NaN,0,0,0,0,2
39.6,55,100,47,0,84.44970034471407,104.4276569870279,0.0001,0,0.9,-0,0.002888870686920732,11.66686548031215,1.884773240895313,62105.92436293055,67817.93804600101,6.478091476619825,297.9928023556511,75.09045245355462,1.112630274827959,0,NaN,35,NaN,1.34493524548362,0.1891378696816407,NaN,NaN,0.7608432444719611,0,NaN,0,0,0,0,2
39.8,55,100,47,0,93.72191880616828,101.9781040080159,0.0001,0,0.9,-0,0.002870782801583686,11.65921845009484,1.917988364634969,62128.4203375292,67849.93832309525,6.486417731575776,297.9823475061797,72.06140957369571,1.117349884913983,0,NaN,35,NaN,1.349948903048392,0.1890766135304452,NaN,NaN,0.7641181319781035,0,NaN,0,0,0,0,2
40,55,100,47,0,99.64763891575544,98.15546619964312,0.0001,0,0.9,-0,0.002857544001669084,11.63151199220484,1.951483949088417,62152.10027476057,67883.14107274801,6.498955201376202,297.9867302849714,73.33177958404293,1.12205816750257,0,NaN,35,NaN,1.362185585045276,0.1889401140089214,NaN,NaN,0.7673855650433093,0,NaN,0,0,0,0,2
40.2,60,100,51,0,100.5710794801881,99.08396773553338,0.0001,0,1.1,-0,0.003270559949526605,13.2547254765139,1.978683941696817,62178.76018894745,67919.64357549207,6.508693981668753,297.9989177991159,76.86615910122826,1.040864012244899,10,NaN,35,NaN,1.407395337611042,0.1898462408407857,NaN,NaN,0.775740542142892,0,NaN,0,0,0,0,2
40.40000000000001,60,100,51,0,97.62166351668853,102.7581749608752,0.0001,0,1.1,-0,0.00314059759334255,13.28032324450405,2.007748694153893,62204.82565488866,67955.50112223501,6.516862796546495,298.0001525627155,77.22439686055554,1.040967424773227,10,NaN,35,NaN,1.375866064264291,0.1901467935497662,NaN,NaN,0.7758186698719717,0,NaN,0,0,0,0,2
40.6,60,100,51,0,91.40091528222764,103.0521795134979,0.0001,0,1.1,-0,0.003052122869050668,13.27681022816731,2.038394222057898,62229.64395262884,67990.07886493631,6.520893374092386,298.0036014600144,78.22554295070732,1.045321168602603,10,NaN,35,NaN,1.368956215429461,0.1902043064405355,NaN,NaN,0.7791080978508039,0,NaN,0,0,0,0,2
40.8,60,100,51,0,83.57648555853132,104.2385094564647,0.0001,0,1.1,-0,0.003116862046812558,13.20461781286722,2.068179702649441,62252.89328202913,68023.1551060351,6.520177818817241,298.0128188124517,80.90244449528444,1.049928768391654,10,NaN,35,NaN,1.382941677212171,0.1900621076137978,NaN,NaN,0.7825897346253875,0,NaN,0,0,0,0,2
41,60,100,51,0,76.04060290108424,107.5276840681328,0.0001,0,1.1,-0,0.003031660395972582,13.211716954361,2.099462932287809,62274.63201626005,68054.65697434133,6.514003898591946,298.0123928599087,80.77867298219134,1.054513185275617,10,NaN,35,NaN,1.376048154510268,0.1901190297464721,NaN,NaN,0.7860542726825543,0,NaN,0,0,0,0,2
41.2,60,100,51,0,70.97700414576454,107.792305764468,0.0001,0,1.1,-0,0.002958488301380942,13.21738287976225,2.132110472530718,62295.35661769515,68085.11840953841,6.505301687083896,298.0094350496449,79.91891472574456,1.059022200289418,10,NaN,35,NaN,1.364142527557473,0.1902238521162909,NaN,NaN,0.7894622357193507,0,NaN,0,0,0,0,2
41.40000000000001,60,100,51,0,69.38511602123168,107.2397881141042,0.0001,0,1.1,-0,0.002948828814851291,13.1982276828655,2.165062348318829,62315.76196306325,68115.28424768997,6.495075267404967,298.0059762219739,78.91311770523863,1.063509134201596,10,NaN,35,NaN,1.357206569591303,0.1902813222828588,NaN,NaN,0.7928539110630423,0,NaN,0,0,0,0,2
41.6,60,100,51,0,71.88070463896619,106.4224905062494,0.0001,0,1.1,-0,0.002939445880325799,13.1816711189107,2.198500425290665,62336.66582313408,68145.93553274834,6.486011831628933,298.0010666832463,77.48487859543606,1.067976530279374,10,NaN,35,NaN,1.364157846640644,0.190206490538065,NaN,NaN,0.7962312156658532,0,NaN,0,0,0,0,2
41.8,60,100,51,0,77.99297551376571,104.9787491767845,0.0001,0,1.1,-0,0.002839962215766518,13.21722222473096,2.233496902612783,62358.79262807171,68177.75480112898,6.480983153512974,297.9898043831935,74.20714996623943,1.072371620823373,10,NaN,35,NaN,1.349504493322743,0.1903376554929655,NaN,NaN,0.7995542455701543,0,NaN,0,0,0,0,2
42,60,100,51,0,86.10720517831314,101.1700778207784,0.0001,0,1.1,-0,0.002855976905768254,13.17855459080387,2.268366948216899,62382.54177709625,68211.24197651366,6.480007273150084,297.9908236358783,74.50391813640492,1.076761044630983,10,NaN,35,NaN,1.360107380782395,0.1902281968465981,NaN,NaN,0.8028733746685615,0,NaN,0,0,0,0,2
42.2,60,100,51,0,94.61140503589894,101.223851617182,0.0001,0,1.1,-0,0.002876558697739338,13.14917909060098,2.302906581311321,62407.98820245203,68246.47845752501,6.479942729117624,297.9984809832827,76.73452802242819,1.081195969449456,10,NaN,35,NaN,1.364121383153871,0.1901814223215998,NaN,NaN,0.8062272995313101,0,NaN,0,0,0,0,2
42.40000000000001,60,100,51,0,103.1514022761144,103.5138784219827,0.0001,0,1.1,-0,0.002977308355991002,13.08915117103431,2.335926949383311,62435.13906845544,68283.54289762702,6.481521211925243,297.9986000708801,76.76924267033532,1.085739273225882,10,NaN,35,NaN,1.369453063800581,0.1901218827106849,NaN,NaN,0.8096635923309685,0,NaN,0,0,0,0,2
42.6,60,100,51,0,111.0575335415042,103.440570410652,0.0001,0,1.1,-0,0.002905121613645663,13.10987831181496,2.370131508361243,62463.86891126221,68322.16485365127,6.486569329471489,297.9963053719291,76.10008492055206,1.090286491804708,10,NaN,35,NaN,1.36233942180081,0.1901809226473937,NaN,NaN,0.8131032575978051,0,NaN,0,0,0,0,2
42.8,60,100,51,0,116.9382950723411,102.5955087735967,0.0001,0,1.1,-0,0.00280946130228798,13.1368170353837,2.405935658708147,62493.77210972287,68361.91041330322,6.49433343122823,297.9993960172467,77.00180830101638,1.094747192351401,10,NaN,35,NaN,1.355640985717578,0.1902361562744289,NaN,NaN,0.8164778778947227,0,NaN,0,0,0,0,2
43,60,100,51,0,119.7156103034349,103.5404430976519,0.0001,0,1.1,-0,0.002800266102834686,13.13188600894911,2.441832664311866,62524.22631694199,68402.2002515284,6.501795840915371,298.0075909870897,79.39415171602683,1.099164517322132,10,NaN,35,NaN,1.350452132782624,0.1902770806710099,NaN,NaN,0.8198200741626357,0,NaN,0,0,0,0,2
43.2,60,100,51,0,119.5176423591344,106.3218785003292,0.0001,0,1.1,-0,0.002846321142215245,13.06669263094768,2.477137810515056,62554.63443280152,68442.50812458334,6.506507884558225,298.0238100150834,84.13164634796235,1.103618788479781,10,NaN,35,NaN,1.370159127554504,0.190080789488702,NaN,NaN,0.8231906179368436,0,NaN,0,0,0,0,2
43.40000000000001,60,100,51,0,117.4429127436947,112.1406429002006,0.0001,0,1.1,-0,0.002840841354951429,13.04872882264262,2.512570284101196,62584.62170387756,68482.39758527382,6.510313894951281,298.0280981404971,85.38488559806146,1.108088695884533,10,NaN,35,NaN,1.371184268040641,0.1900624311572262,NaN,NaN,0.8265733910566144,0,NaN,0,0,0,0,2
43.6,60,100,51,0,113.8399495887502,114.3912790236282,0.0001,0,1.1,-0,0.002738884925105989,13.07087318203015,2.549734912964817,62613.88587265414,68521.5035705817,6.515025320268765,298.0224549811037,83.73468582202904,1.112485762227993,10,NaN,35,NaN,1.360582783619256,0.1901549705355527,NaN,NaN,0.8299014274142301,0,NaN,0,0,0,0,2
43.8,60,100,51,0,108.3465472394606,113.4659083609447,0.0001,0,1.1,-0,0.002752593224958726,13.00526488849669,2.586879967874862,62642.05071321531,68559.54205155915,6.517135680324016,298.0154409927872,81.68253184494593,1.116863474145273,10,NaN,35,NaN,1.383378501917671,0.1899293774937204,NaN,NaN,0.8332151976862352,0,NaN,0,0,0,0,2
44,60,100,51,0,102.0204296898888,111.9304678785781,0.0001,0,1.1,-0,0.00274828190581973,12.9616509501234,2.624477913556169,62668.95002179444,68596.32699550646,6.516353641643452,298.0080910255186,79.53095090561082,1.121239398628715,10,NaN,35,NaN,1.40062378690661,0.1897566052999907,NaN,NaN,0.8365279967463546,0,NaN,0,0,0,0,2
44.2,60,100,57,0,96.00829127155718,110.0263713128168,0.0001,0,1.1,-0,0.003190505440926451,12.66308156116884,2.655116197026922,62695.84297003662,68633.53369379829,6.509454045804329,298.02573220257,84.69778263460287,1.125970269270636,10,NaN,35,NaN,1.485078541920785,0.18894163749344,NaN,NaN,0.8401099377444858,0,NaN,0,0,0,0,2
44.40000000000001,60,100,57,0,92.76680110040007,116.471115606999,0.0001,0,1.1,-0,0.003125930473530067,12.67000533143594,2.686631616009394,62722.08048876483,68670.04413686784,6.503584132021847,298.0379094208581,88.2660716059398,1.130843720281314,10,NaN,35,NaN,1.484935132554835,0.1889336944147522,NaN,NaN,0.8438002990407208,0,NaN,0,0,0,0,2
44.6,60,100,57,0,91.8503229021827,121.5049046848691,0.0001,0,1.1,-0,0.003209554480659994,12.60366601194732,2.717028772568397,62748.12842772483,68706.44298912981,6.49853599598193,298.0514404473616,92.23306200170244,1.13575794589304,10,NaN,35,NaN,1.498759179594083,0.1887922496697067,NaN,NaN,0.8475220160922637,0,NaN,0,0,0,0,2
44.8,60,100,57,0,92.9536986715176,127.5033829736228,0.0001,0,1.1,-0,0.00312342698984788,12.61527661994085,2.749303155569443,62774.39136223139,68743.03901546655,6.49627399048885,298.0590789816188,94.47361000601867,1.140658837079411,10,NaN,35,NaN,1.486635096528358,0.1888987025348366,NaN,NaN,0.8512341143270717,0,NaN,0,0,0,0,2
45,60,100,57,0,94.95536781866734,131.9662113696158,0.0001,0,1.1,-0,0.003045195482001785,12.63514146018292,2.783093537550835,62801.04929019623,68779.99663717615,6.492522893722888,298.0704507803018,97.81089949323342,1.145482800793802,10,NaN,35,NaN,1.474835834193034,0.1890021562012318,NaN,NaN,0.8548884131604363,0,NaN,0,0,0,0,2
45.2,60,100,57,0,98.4712755093267,138.0476547190462,0.0001,0,1.1,-0,0.002959495182764074,12.64537694377541,2.818481575888099,62828.40611053709,68817.61181909297,6.489915848259667,298.0709397314565,97.95445159688821,1.1502254266291,10,NaN,35,NaN,1.471587206269004,0.1890241027705167,NaN,NaN,0.8584815488151133,0,NaN,0,0,0,0,2
45.40000000000001,60,100,57,0,103.0214838049283,140.7729586385914,0.0001,0,1.1,-0,0.002846857641715966,12.66130911823851,2.855659751277253,62856.67144781858,68856.07232940184,6.489462728958568,298.0638427224287,95.86949131280375,1.154873534456517,10,NaN,35,NaN,1.472521722244876,0.1890062934912055,NaN,NaN,0.8620035108208887,0,NaN,0,0,0,0,2
45.6,60,100,57,0,107.7495359073264,140.9810633199767,0.0001,0,1.1,-0,0.002859841775607795,12.63278333790302,2.892667707596051,62885.88119812078,68895.47918007475,6.490601106348602,298.0618539868262,95.28492528545732,1.159487599965745,10,NaN,35,NaN,1.485721239208771,0.188871451189462,NaN,NaN,0.8655001048949885,0,NaN,0,0,0,0,2
45.8,60,100,57,0,112.0239095082829,142.7422791958861,0.0001,0,1.1,-0,0.002850887296419276,12.63729280868337,2.929761546884054,62915.94323049342,68935.73462941193,6.494150012050699,298.06306439252,95.64089831953115,1.164101537353858,10,NaN,35,NaN,1.471918408858758,0.1889944069901963,NaN,NaN,0.8689970269640687,0,NaN,0,0,0,0,2
